Sample	Unique Reads	Duplicate Reads
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1167 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1167_1	12142734	5863843
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1166 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1166_2	13479222	4274645
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1166 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1166_1	13001374	4752493
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1165 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1165_2	34629677	14215272
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1165 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1165_1	33954941	14890008
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1164 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1164_2	12488971	5144807
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1164 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1164_1	12024513	5609265
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1163 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1163_2	24762944	7024129
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1163 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1163_1	24339839	7447234
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1161 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1161_2	46012124	24599308
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1161 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1161_1	44859465	25751967
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1160 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1160_2	28443297	11336273
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1160 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1160_1	27488062	12291508
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1159 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1159_2	27239350	17424059
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1159 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1159_1	26381698	18281711
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1158 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1158_2	18109987	22977578
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1158 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1158_1	17053741	24033824
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1157 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1157_2	37598926	13209600
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1157 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1157_1	36908914	13899612
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1156 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1156_2	32823575	10544557
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1156 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1156_1	32270692	11097440
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1155 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1155_2	25983176	11117202
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1155 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1155_1	25328168	11772210
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1154 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1154_2	15920041	4961965
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1154 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1154_1	15579913	5302093
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1151 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1151_2	8015512	2323481
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1151 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1151_1	7853964	2485029
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1139 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1139_2	9839494	2490966
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1139 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1139_1	9627242	2703218
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1133 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1133_2	2177576	1635237
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1133 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1133_1	2065074	1747739
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1128 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1128_2	8007942	6367507
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1128 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1128_1	7437792	6937657
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1127 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1127_2	4286879	2507392
/ | scratch | karcher | fastqc | 230804_PRISMA_Batch5_P3_for_Q | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1127 | AAAWJV5HV_230321_MG_Batch5_23s001006-1-1_Gross_lane1127_1	4031206	2763065
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG99 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG99_2	24564336	10980603
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG99 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG99_1	24141056	11403883
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG98 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG98_2	26479959	9615563
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG98 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG98_1	26153170	9942352
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG97 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG97_2	22497545	8275601
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG97 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG97_1	22095577	8677569
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG95 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG95_2	28516588	7951569
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG95 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG95_1	28184169	8283988
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG94 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG94_2	29039837	7750750
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG94 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG94_1	28787393	8003194
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG93 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG93_2	23257029	4913753
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG93 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG93_1	23094853	5075929
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG92 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG92_2	26460481	8030176
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG92 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG92_1	26208148	8282509
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG91 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG91_2	26162945	8245847
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG91 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG91_1	25863559	8545233
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG90 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG90_2	27419885	9993760
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG90 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG90_1	27134903	10278742
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG89 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG89_2	27914926	11346512
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG89 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG89_1	27551272	11710166
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG88 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG88_2	23579101	6417922
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG88 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG88_1	23395267	6601756
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG87 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG87_2	25683157	6986002
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG87 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG87_1	25462492	7206667
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG86 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG86_2	22422089	5623041
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG86 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG86_1	22247995	5797135
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG85 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG85_2	23646464	6382570
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG85 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG85_1	23469064	6559970
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG84 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG84_2	28159701	9224718
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG84 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG84_1	27803970	9580449
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG83 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG83_2	27781155	6058807
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG83 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG83_1	27561918	6278044
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG82 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG82_2	1610727	316301
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG82 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG82_1	1603486	323542
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG81 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG81_2	24498479	6651883
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG81 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG81_1	24289104	6861258
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG80 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG80_2	25216099	8667898
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG80 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG80_1	24747756	9136241
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG79 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG79_2	27399661	9335020
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG79 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG79_1	27112635	9622046
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG78 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG78_2	10832304	30790869
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG78 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG78_1	10093968	31529205
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG77 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG77_2	23622506	9308120
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG77 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG77_1	23322826	9607800
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG76 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG76_2	30752440	7732123
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG76 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG76_1	30402416	8082147
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG75 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG75_2	28695373	6559330
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG75 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG75_1	28402032	6852671
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG74 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG74_2	26609861	7292934
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG74 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG74_1	26354091	7548704
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG72 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG72_2	31111745	10146930
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG72 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG72_1	30781024	10477651
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG71 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG71_2	22706313	6148718
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG71 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG71_1	22485495	6369536
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG70 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG70_2	31202428	14100752
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG70 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG70_1	30683543	14619637
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG69 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG69_2	25022148	7534431
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG69 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG69_1	24730690	7825889
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG68 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG68_2	26880248	6856995
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG68 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG68_1	26622280	7114963
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG67 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG67_2	27250443	9094969
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG67 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG67_1	26915520	9429892
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG66 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG66_2	13561857	15692530
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG66 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG66_1	12952988	16301399
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG65 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG65_2	24590022	10469225
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG65 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG65_1	24238104	10821143
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG64 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG64_2	28126267	6853526
/ | scratch | karcher | fastqc | 230727_PRISMA_Batch3_P3_for_Q | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG64 | AAAWL5JHV_230321_MG_Batch3_P3_23s002006-1-1_Gross_lane1MG64_1	27876429	7103364
